Id,SalePrice
1597,192733.17604533376
1598,223658.40711904637
1599,170836.7017026227
1600,163334.48058485868
1601,67805.0473717087
1602,117669.35472441347
1603,74564.14399907882
1604,259876.58993260202
1605,244170.5417134341
1606,168912.44401070173
1607,173528.90924635885
1608,215627.69813160112
1609,184042.28347782564
1610,152296.51311976495
1611,138440.96488953038
1612,171502.0962085293
1613,163247.3755074899
1614,127567.50552484272
1615,91625.3011212966
1616,77178.30348765619
1617,93238.38412888849
1618,125205.5217633255
1619,138943.83099813657
1620,150966.49932788027
1621,138062.26986971745
1622,142292.87411014482
1623,263014.8356143901
1624,209699.02012192894
1625,118579.23217928082
1626,171169.92071177973
1627,191323.7955198055
1628,278721.88131739857
1629,183139.77530180837
1630,345577.424592613
1631,228907.98635370503
1632,244205.0301063845
1633,174446.53350044144
1634,185678.6216336451
1635,175659.32014164267
1636,153934.54932684609
1637,199567.59345839315
1638,181369.13651936947
1639,188959.01182615026
1640,251269.53198651513
1641,183180.8810011163
1642,240473.46958891314
1643,214771.98226928903
1644,233352.9596130808
1645,196036.55994708618
1646,158726.09060495053
1647,160700.47859400912
1648,130115.77655851365
1649,139600.01725668876
1650,113577.29947615294
1651,120855.14210991866
1652,97622.89821010067
1653,98837.97947399349
1654,145334.3760818242
1655,136935.5187392732
1656,140836.31670958886
1657,147823.7077989647
1658,143666.18873234064
1659,120561.1489704763
1660,155064.04256819782
1661,424775.9141758472
1662,398640.1219450342
1663,378227.75631186075
1664,422602.0826856662
1665,305946.6383335324
1666,334593.9065983474
1667,382301.66202254203
1668,344898.8929205942
1669,311725.07843811007
1670,353491.0348354239
1671,260767.80533914105
1672,426099.3965106251
1673,290571.3185013754
1674,243267.27230833823
1675,194575.63522759164
1676,194346.66897685162
1677,219000.53406302823
1678,449754.45898611454
1679,389021.1827187797
1680,331582.87411048124
1681,253421.14154908786
1682,322422.9441725672
1683,180746.0757507211
1684,175022.35784741005
1685,175801.98001672662
1686,167687.91155973932
1687,172736.34478093463
1688,188811.20431718577
1689,195869.88429736067
1690,197460.8547480129
1691,186393.2170115072
1692,267773.8767413539
1693,169597.24715785703
1694,184264.85112996638
1695,168890.39965930572
1696,266762.29371708265
1697,174050.2234628599
1698,352682.0255408162
1699,312162.65395435866
1700,255068.9945692593
1701,271967.28630073066
1702,238158.4250014503
1703,241664.77998439354
1704,277708.1290880268
1705,240056.31111464955
1706,355268.93818819243
1707,216985.05930396664
1708,204023.23991959257
1709,266851.9327707762
1710,219695.52868830255
1711,273789.20472588495
1712,252896.9003681171
1713,280435.3392982176
1714,223731.16827740183
1715,210198.998440075
1716,183666.0063011028
1717,177774.61731305288
1718,137398.2425699237
1719,206531.0207027769
1720,245152.81507600567
1721,165052.38347053254
1722,124130.4283752815
1723,153977.22740353586
1724,205696.92367665918
1725,236180.5391595785
1726,186117.0582050823
1727,151977.36761127526
1728,173743.60625535122
1729,167570.20562412907
1730,157602.72793201817
1731,120771.26505865867
1732,126827.96705854943
1733,114361.71383280956
1734,119989.4764403282
1735,126696.98451718851
1736,109598.44180354498
1737,304356.80052950076
1738,247017.36487594718
1739,242247.5040544805
1740,206558.1906893076
1741,188538.35131241777
1742,172260.56882873597
1743,178775.96907881077
1744,312310.666877478
1745,217331.25228148472
1746,188548.3840799696
1747,215777.97375559778
1748,214781.98576360004
1749,144779.48598528217
1750,126016.27843549536
1751,248399.30796844637
1752,117024.16671942457
1753,149454.799274712
1754,193250.52944886286
1755,164991.25520576775
1756,124610.75100892725
1757,121340.70575017344
1758,145064.49126094748
1759,161993.0465036399
1760,165784.78331413533
1761,144978.27448197806
1762,177602.4736444704
1763,185875.21224087127
1764,114056.08319613138
1765,159266.37378622527
1766,188518.13840679376
1767,218049.54244238188
1768,141692.8539263239
1769,175936.712599913
1770,153479.50020180145
1771,125900.54826484603
1772,131628.48749801007
1773,125619.04632747643
1774,139576.89878500978
1775,142156.95888403966
1776,130750.686989749
1777,109799.07590414806
1778,138773.32407542213
1779,117867.72439192672
1780,179124.28807199257
1781,128032.73221399603
1782,87508.76842534258
1783,141423.84669966766
1784,107354.46858141017
1785,124435.607098271
1786,139177.32000464346
1787,167413.62091286344
1788,60172.55633990475
1789,100335.43440565867
1790,78117.31056324227
1791,182769.68776622214
1792,158434.8543784911
1793,129418.04199371258
1794,154151.45219761715
1795,134026.66001437785
1796,130810.50015622743
1797,117354.49774409638
1798,121373.91347144356
1799,110857.77223184644
1800,133334.90185801138
1801,125662.39323397142
1802,141242.82603170705
1803,149148.99877957295
1804,136773.2209070187
1805,136857.58213690197
1806,123408.7573241969
1807,135092.0314190887
1808,127219.19638867489
1809,126320.64038192482
1810,138849.90924977796
1811,94390.14744574678
1812,99397.01842790966
1813,122633.12328810692
1814,96808.42209877264
1815,54307.982727517854
1816,100159.59231194791
1817,106986.75550222298
1818,141337.67976474855
1819,125307.40605360965
1820,55377.85543035715
1821,117731.04756655157
1822,152037.2386175837
1823,47167.13883557652
1824,130764.49917004861
1825,139493.65960426646
1826,104436.2100876646
1827,101992.34286713868
1828,136540.292299101
1829,125055.00077668011
1830,138390.12931710266
1831,148102.3364994736
1832,76838.80137036502
1833,143278.01892965005
1834,117416.3585402318
1835,120473.69568225097
1836,125192.83123382738
1837,86864.27679186472
1838,123853.82216497127
1839,97188.12066195055
1840,148873.4321667645
1841,137565.79273543652
1842,89169.5444260189
1843,128848.5561275465
1844,144944.74403315724
1845,142716.68493954686
1846,156889.934509093
1847,168409.68519208435
1848,54217.55738124011
1849,112859.4525280389
1850,116702.9368944038
1851,150518.87720576968
1852,125495.99309406934
1853,121526.34936346053
1854,165553.81471804008
1855,150703.95350751182
1856,222441.6658542184
1857,139365.82491990022
1858,135759.40333210392
1859,119596.24790379216
1860,147343.5157083308
1861,118684.80294372815
1862,312024.5361691423
1863,293651.7152100627
1864,293720.3323468964
1865,339119.92063776875
1866,328558.56212150125
1867,227785.4874495842
1868,287573.47329736175
1869,203553.78152031288
1870,225247.11427146333
1871,256875.04568514254
1872,175225.42499923642
1873,232550.30150522562
1874,153084.63536088352
1875,200048.42704863395
1876,199594.48672162663
1877,211166.66396838214
1878,207864.8679085765
1879,129164.09448985795
1880,132262.3554130916
1881,242027.9578552924
1882,241400.58700197222
1883,188093.20112397478
1884,204037.92552293587
1885,244271.52018758655
1886,291386.9596753798
1887,214421.4527582898
1888,270216.450802983
1889,168239.6230775657
1890,114884.31250045884
1891,137025.81588995762
1892,96459.99582240188
1893,126230.54382148235
1894,123026.37380026378
1895,133019.89921240375
1896,127013.0485625612
1897,114536.4662153037
1898,107830.31983328481
1899,164735.9035186397
1900,154455.6558897131
1901,171454.58904953802
1902,153017.81913569837
1903,223620.6277642576
1904,143876.42690374498
1905,199590.14438667268
1906,147983.58319082833
1907,204771.3771636018
1908,110044.5954909894
1909,132236.17676767288
1910,119636.76296290885
1911,221099.28740700957
1912,331699.3984162725
1913,142379.88052348324
1914,56322.371588971546
1915,297819.68966159376
1916,66797.32686305436
1917,248574.1108449031
1918,141324.273804194
1919,176350.3140626839
1920,153946.1986233281
1921,383098.29288966744
1922,320848.9147712981
1923,230467.48634014436
1924,216588.34867479664
1925,198125.50372393662
1926,370189.58818101266
1927,132850.6396093783
1928,157356.85560134077
1929,124323.7821064871
1930,133594.60018885933
1931,142956.31682394692
1932,141325.08244280523
1933,181810.61292055482
1934,183020.83077164518
1935,170483.11020770532
1936,194280.67318154758
1937,185057.43306682055
1938,170723.47323584463
1939,242298.35238491432
1940,190712.40119811118
1941,171017.1893053074
1942,183023.55737880088
1943,215672.39533609498
1944,367720.0015057096
1945,396191.74120349647
1946,131567.65632743822
1947,278412.8065470711
1948,168595.93403656298
1949,249493.98425109038
1950,189209.64443935273
1951,240291.55893026254
1952,204521.57836356453
1953,166662.6380453544
1954,186330.30196708016
1955,136627.75213330996
1956,291985.95595871005
1957,151383.15904884494
1958,296903.97400936676
1959,144446.8964493958
1960,116064.51934478857
1961,120265.54992385555
1962,97993.59074399415
1963,105320.66648321702
1964,105554.36736433997
1965,141538.619453032
1966,140184.48265526834
1967,292966.9690586914
1968,414751.974859476
1969,394584.5329224844
1970,422125.8890585487
1971,464952.5539901318
1972,378010.8950855989
1973,268783.1916008077
1974,334124.13984141825
1975,447505.8906673645
1976,275373.9386790203
1977,352573.7422736044
1978,358039.6791117665
1979,326817.04117804137
1980,202088.4793137055
1981,344189.043298676
1982,223173.18064420565
1983,208320.74156439613
1984,169627.5255891707
1985,224178.51199412657
1986,209700.54688315716
1987,183775.77880131023
1988,175331.18052639847
1989,191792.84635122202
1990,209503.92978138718
1991,236131.87198659778
1992,215088.19559720482
1993,168791.38825059903
1994,227639.25117484826
1995,183692.1171519226
1996,249850.7171035328
1997,315039.2569007148
1998,314284.08176353713
1999,280380.5678374754
2000,319435.37665615097
2001,278409.7767571858
2002,242441.67458544325
2003,252075.5864034975
2004,279588.57807105687
2005,227933.24504145823
2006,223570.94956164528
2007,251586.86986406113
2008,214316.0981624276
2009,196492.53550365003
2010,194098.64478734817
2011,140569.33386693633
2012,175137.0427484085
2013,179498.8256337177
2014,183551.26330696416
2015,205750.93356440816
2016,191699.11523736297
2017,194281.73503494775
2018,115639.81792923772
2019,132605.13647727913
2020,104095.37457275068
2021,103188.60793130948
2022,185748.11777262203
2023,143449.82350969437
2024,268909.10025888163
2025,358526.06486221857
2026,175536.81506585306
2027,160129.24271612748
2028,153768.7621183235
2029,169099.1386147498
2030,268274.52488386945
2031,233761.24238414125
2032,256920.06743772878
2033,257551.782004436
2034,172103.47134962172
2035,222063.73690728395
2036,199749.23957459608
2037,207710.41926884576
2038,322827.09060945525
2039,230473.99950888546
2040,272456.91326133674
2041,300320.4068271051
2042,206680.5329003375
2043,175783.15297841845
2044,170952.43814212817
2045,213499.28654250846
2046,146583.02905742198
2047,146994.7188870461
2048,142174.93422161406
2049,143118.47413621022
2050,178100.8779410455
2051,104429.17859802871
2052,125540.4498477231
2053,149020.6809062182
2054,85423.5201233936
2055,157451.90803676005
2056,147707.22808377387
2057,113851.38369912097
2058,217150.80814320123
2059,133086.83101957216
2060,174254.2746301592
2061,175989.29553210447
2062,128738.56870082406
2063,117329.27693573496
2064,139378.95727626007
2065,119807.64032128692
2066,165812.0681186372
2067,112408.99938226501
2068,146369.92335272697
2069,87109.42055143154
2070,118049.46411576266
2071,93893.09010154412
2072,136660.3050774904
2073,132477.00828010132
2074,186829.65031405204
2075,150613.22565680122
2076,119195.67682171613
2077,151955.2547294093
2078,125544.32331816357
2079,134853.05524722894
2080,116404.78738081925
2081,128009.54722665981
2082,123600.47442370083
2083,149444.40903387137
2084,109118.71463145444
2085,116035.78324774122
2086,116669.79191658812
2087,122251.36853134289
2088,97447.74677034034
2089,78624.5398697734
2090,123715.84363564037
2091,110454.2228820759
2092,121916.72769761142
2093,113881.72798782193
2094,111925.4926466174
2095,149358.72260532415
2096,84336.78336886983
2097,99451.219316025
2098,149964.39017028408
2099,51759.669784961174
2100,78247.42087048537
2101,116187.61286366358
2102,128035.42506198293
2103,105982.36720035366
2104,142469.60090595408
2105,129758.60038698201
2106,66592.52602912401
2107,192747.86496381505
2108,115940.7683261715
2109,110378.08564778196
2110,126375.69049542835
2111,137178.75768656208
2112,137561.0182426169
2113,119935.90931455627
2114,118955.76219315511
2115,162873.8489482338
2116,116660.89642695931
2117,148824.67655653163
2118,127596.23451344325
2119,111056.15155244469
2120,112580.43567412297
2121,98533.89928644104
2122,113809.65741951248
2123,83898.46628549512
2124,159284.20902531967
2125,126929.10719495153
2126,148736.21661660523
2127,162266.46854556366
2128,127632.91415516913
2129,94726.37484038871
2130,139080.546160961
2131,142591.8552276289
2132,113648.34252285074
2133,124073.29570571252
2134,122355.38392611823
2135,98877.2998850768
2136,79603.02532763359
2137,106682.30104994487
2138,133267.8666117521
2139,152284.73873195876
2140,139794.32004386757
2141,164773.719171705
2142,126996.97979663363
2143,146229.98082156462
2144,122877.99629261238
2145,138091.96699532602
2146,172785.4984861898
2147,142096.0646598952
2148,135027.39741889847
2149,150871.28102394688
2150,234705.29987747673
2151,114748.631001215
2152,169135.68796507956
2153,159311.71719416807
2154,102001.40919561403
2155,141804.127210908
2156,252382.8370858386
2157,227052.29462586527
2158,238403.0591475353
2159,214453.71908014145
2160,179707.82569251177
2161,237209.5892435029
2162,360575.8041779391
2163,333545.12813074695
2164,252412.34151617897
2165,203133.8220153719
2166,159268.23418764613
2167,221811.82797280382
2168,192793.6598988683
2169,196532.45865265204
2170,217166.2153235787
2171,158334.8735812059
2172,133314.84106688917
2173,174310.48537027714
2174,221689.85813885016
2175,293687.310159167
2176,313903.9814494871
2177,237194.6841301297
2178,212673.39559641332
2179,136808.08758485573
2180,211587.5270761365
2181,192554.45705066255
2182,223369.8855889882
2183,190693.30765816278
2184,120394.7544779853
2185,125273.59968205402
2186,145158.39273475803
2187,152532.5404231336
2188,155658.38918014226
2189,262165.6534135273
2190,79788.17524453075
2191,81250.9337818601
2192,87931.14387681537
2193,107920.67439609698
2194,100103.25826301938
2195,102468.17292099356
2196,101509.94108333044
2197,117324.73348999639
2198,161101.83426318204
2199,181645.5306594787
2200,147334.28918967297
2201,143780.08238583786
2202,219569.54120292244
2203,134945.92534850433
2204,178421.32935186595
2205,118230.87912585634
2206,139055.30768100853
2207,227154.00181385872
2208,268298.34405599395
2209,238701.87405955154
2210,121005.64703930865
2211,119303.97841390251
2212,120850.72114783221
2213,106537.3348895019
2214,136592.27670171362
2215,102994.54125043824
2216,148679.86370499217
2217,69462.92223457951
2218,70659.26120702855
2219,67814.8253670038
2220,60552.899422868904
2221,297825.95870561944
2222,269727.4449380036
2223,285661.4048248322
2224,211273.78865389072
2225,120394.60775500962
2226,179643.71949437013
2227,196699.97057695402
2228,265231.28271479905
2229,247132.1005853476
2230,154813.91905805643
2231,211474.0908943378
2232,178938.05385756324
2233,180082.29432270018
2234,244274.4168938573
2235,218944.80529617833
2236,252532.4510580523
2237,310410.38987133745
2238,199708.26188358763
2239,111282.00083460764
2240,155247.55142116873
2241,153477.91371449485
2242,124324.76068219371
2243,132667.43375848475
2244,103527.59550261627
2245,100271.24367254955
2246,142389.400955479
2247,116601.02700333705
2248,120233.01565055389
2249,118725.10138418617
2250,130392.59102810676
2251,108575.54671523478
2252,182219.31652655633
2253,154494.05144272628
2254,182960.63350642723
2255,186041.61057306413
2256,179656.21160319838
2257,208477.9444456818
2258,161423.6822374843
2259,173692.08642878616
2260,158939.1669223137
2261,197268.37622419235
2262,212694.08217292262
2263,378624.13827588636
2264,463719.5951607053
2265,176289.90257235424
2266,314712.93676372105
2267,360398.4359532934
2268,428757.81313886895
2269,151631.81125120659
2270,201153.18476657753
2271,214268.13330235175
2272,195824.3899019345
2273,163284.38687215984
2274,179431.48555946164
2275,153400.54639787812
2276,188858.9486042229
2277,182154.7594241752
2278,150833.1743106618
2279,126909.93222968663
2280,117587.7439462081
2281,165254.110516358
2282,181730.1321826887
2283,108527.93334410095
2284,112617.5953938631
2285,140992.43611258824
2286,123627.18269370873
2287,367963.82820141024
2288,273766.009655345
2289,363871.4243895763
2290,451682.82627920114
2291,336695.5540680296
2292,450260.1940583894
2293,468323.8531412293
2294,416025.12001836946
2295,460047.34477529547
2296,280934.92638638924
2297,342579.0760150728
2298,336408.4151659839
2299,362154.53870738763
2300,336777.4928068763
2301,314295.52822025446
2302,252375.83835761316
2303,249618.6549255704
2304,248104.18849811668
2305,192925.6025081807
2306,188970.5666661153
2307,198988.10435198716
2308,228124.5772270768
2309,285787.45346007065
2310,214419.97052653995
2311,197696.78772526604
2312,175044.46083945065
2313,172966.6762351921
2314,172108.15289245336
2315,181750.09899825888
2316,197427.75251500073
2317,188747.0421924565
2318,178499.35395788416
2319,181672.9324348395
2320,189692.72677681746
2321,239908.49130442346
2322,177805.80512423796
2323,197075.037496133
2324,182945.88573739174
2325,212071.61855291706
2326,175987.47403606254
2327,204257.42346355223
2328,224052.54302757452
2329,193267.8007577885
2330,180886.0475225706
2331,342496.96333123796
2332,401199.9804585964
2333,322305.8664902345
2334,259705.1274518419
2335,289685.94780615583
2336,310445.0677950404
2337,200645.98224988853
2338,266376.261514063
2339,220161.25501043187
2340,386935.83038506255
2341,210093.60673774505
2342,237910.90406778402
2343,231758.06121046477
2344,219862.42322657237
2345,233778.2245150184
2346,213582.73694997755
2347,199348.51131956815
2348,243138.55392737396
2349,182517.66499679565
2350,313649.9518886774
2351,254398.0919280658
2352,254156.6732570683
2353,239199.93310355328
2354,138175.23996073584
2355,145873.82789740976
2356,151071.95255290662
2357,190412.28518921864
2358,197822.8452963372
2359,132340.28405115416
2360,116210.7124366605
2361,145672.11830871238
2362,256947.59242626536
2363,138976.58184028522
2364,156592.12100250024
2365,216845.3595639248
2366,189319.29409152496
2367,219044.51240965203
2368,214220.70710343745
2369,216203.82060638277
2370,169349.34181816428
2371,166992.1801797945
2372,194830.4110615538
2373,289505.4285349179
2374,315163.5005251409
2375,252895.58460521043
2376,273334.83575325966
2377,341020.29284492135
2378,145872.76882710657
2379,197545.6692194858
2380,149682.31367278105
2381,167313.98691724543
2382,213127.27064981146
2383,204039.16390113387
2384,244329.0578340052
2385,161128.1576232352
2386,133926.26917334215
2387,136893.44895430858
2388,104334.96492743751
2389,117918.37667801918
2390,150371.66488435672
2391,145053.16871715477
2392,114309.1407077264
2393,171637.27381940407
2394,143296.63916011766
2395,211428.20271635416
2396,143864.53440957807
2397,220131.04869324833
2398,131588.26396175654
2399,66839.90909543764
2400,63293.15727399122
2401,120796.16303359075
2402,138060.11339175416
2403,146392.4460822805
2404,153503.89405489998
2405,159964.6886464847
2406,140916.71456460108
2407,124920.77851328999
2408,149445.1448769765
2409,119537.64446688969
2410,171722.42920113372
2411,114397.59566341595
2412,155910.03108181662
2413,130800.77497750008
2414,158091.51799884834
2415,133249.39323167998
2416,129683.71765042542
2417,131734.1736901194
2418,131890.52893697657
2419,126764.08067871432
2420,121758.51778351305
2421,145939.9430169363
2422,105991.00976899602
2423,114608.50810413365
2424,163226.13205231167
2425,182941.10629444354
2426,129860.63498708082
2427,133233.32535895778
2428,180973.0836099083
2429,112763.4288817717
2430,133460.4045722087
2431,108852.79918976329
2432,147420.58652001966
2433,147079.18167083658
2434,136680.26432123262
2435,151443.3373046093
2436,105007.63736049825
2437,103095.85237236059
2438,123290.56304969017
2439,102386.45672829618
2440,124842.82154247965
2441,93772.3274177358
2442,96646.03013189255
2443,127417.74190669581
2444,132318.49543518134
2445,88027.75661952571
2446,134671.03800041135
2447,181394.94820046867
2448,130410.60057212749
2449,111829.40740601414
2450,156278.25847595092
2451,118755.71442913938
2452,191762.96191444318
2453,93410.21177717471
2454,119514.91552805617
2455,118300.53504911813
2456,135117.3917651943
2457,137202.02695778947
2458,128446.96697700469
2459,108423.96660502556
2460,137024.3925294191
2461,127787.11785504162
2462,135289.08903309493
2463,126873.40881401945
2464,167507.90316224232
2465,142882.771362362
2466,118733.84930277747
2467,131394.37396545673
2468,83671.01224518358
2469,82111.52982079536
2470,196863.0734218944
2471,216560.39971693617
2472,164068.85680804247
2473,117502.39800706107
2474,76846.40165250031
2475,211486.1971057268
2476,115498.75735648925
2477,127828.15364509192
2478,152807.23560107185
2479,105576.965009901
2480,154137.87041580526
2481,122122.48315690849
2482,126456.15215948921
2483,112473.65424605696
2484,122337.9454695646
2485,123478.00625591811
2486,149691.24450899684
2487,167979.8030752663
2488,165998.96138403198
2489,155294.34138598302
2490,147442.3120836214
2491,93742.20059597598
2492,196567.69518380263
2493,155867.9488257267
2494,152053.31069862263
2495,91129.73635476964
2496,235599.6553483552
2497,151893.27780502388
2498,108080.02653057834
2499,86930.24422111559
2500,119228.76706551944
2501,135340.2661811441
2502,145085.90723574557
2503,96055.30448770132
2504,173574.59119367783
2505,227266.35719293018
2506,249428.10991562874
2507,273712.2593403333
2508,249945.40567110726
2509,217922.38425790373
2510,221715.29794750112
2511,175589.09952227876
2512,208584.68893904268
2513,224262.1881475202
2514,265605.85371279705
2515,149852.75253306565
2516,175065.15275885654
2517,146575.85170271643
2518,155553.9780851812
2519,235139.14930035546
2520,219205.03145972732
2521,188339.48607218405
2522,222486.60071420012
2523,117248.51531619669
2524,135867.10028723258
2525,149777.56518042134
2526,138499.3924026249
2527,118343.45633885903
2528,128875.33354297947
2529,134106.6356632799
2530,126594.30544266755
2531,257282.17698461388
2532,226612.13095975373
2533,193709.1368194375
2534,234720.76197581703
2535,293161.1616552394
2536,233881.97886708973
2537,244075.1404781331
2538,182138.34713520666
2539,189540.79613095825
2540,178348.1863873125
2541,182027.53562681752
2542,165811.7411676127
2543,119800.30478963364
2544,118572.45927771299
2545,136987.91564094255
2546,121942.65637323358
2547,136912.64935260988
2548,151226.62080008799
2549,152884.04899929883
2550,503414.47814125934
2551,140613.4527243786
2552,127024.29821982204
2553,76559.32408038959
2554,96594.78555018055
2555,114432.07601598595
2556,97013.82318126883
2557,104126.3475114355
2558,143439.87944340837
2559,142526.30795552424
2560,152531.36503581365
2561,145600.288723015
2562,139127.60369269934
2563,151647.87890770123
2564,200555.59322440793
2565,138499.56530589104
2566,155499.7200421773
2567,140296.8996981643
2568,198996.88628392018
2569,228923.50984403997
2570,116640.32252311299
2571,188324.83390966043
2572,151829.30912916793
2573,220249.31195720134
2574,288661.42960347515
2575,133175.42780957738
2576,119241.78491495614
2577,155409.47497154534
2578,82831.51401209313
2579,62743.16222906825
2580,92986.19269596633
2581,96752.34219293403
2582,107518.70204276043
2583,270283.7829417053
2584,172957.21018855873
2585,184402.28272132896
2586,217890.96412430765
2587,198918.83611850036
2588,139801.55456520314
2589,151532.33267871116
2590,201178.6160676353
2591,226487.05455710157
2592,210203.30840119303
2593,253534.18916234025
2594,183912.30199088843
2595,207304.87909235086
2596,289469.2613756476
2597,185530.12993897154
2598,281053.31756035006
2599,333407.6868865249
2600,153783.08850904304
2601,141617.89769028907
2602,84684.52173562507
2603,93517.29909520978
2604,89765.23402092827
2605,80809.45697766854
2606,145066.72785630706
2607,199950.0878796027
2608,198157.81384977605
2609,173078.18292643398
2610,109281.20130623058
2611,120954.69438945354
2612,161957.97208654805
2613,128530.32242644888
2614,123631.46126533953
2615,154055.5484922573
2616,144320.61232181807
2617,180242.4454501043
2618,194981.86626435854
2619,195781.6420648256
2620,186953.8873336583
2621,175867.5844249316
2622,177787.38402903633
2623,240887.43855397543
2624,300414.5884105052
2625,287906.7199357691
2626,173826.9223335839
2627,167587.92358739805
2628,480285.6432101972
2629,504152.1008613867
2630,386065.20320219523
2631,472756.8732811084
2632,426686.3559012898
2633,319360.66223089653
2634,431348.4955855908
2635,158505.52824034292
2636,174468.61487285057
2637,178332.63309019362
2638,252643.1785095571
2639,190118.23226298392
2640,151575.88657870988
2641,104239.71318338429
2642,185204.37069687928
2643,102735.4775173367
2644,118447.78365227173
2645,109803.8048138663
2646,95725.88607406123
2647,103544.0948767281
2648,139794.73026087793
2649,155418.0617550742
2650,135168.951813364
2651,137994.9042116634
2652,404783.6140456104
2653,255292.54642841246
2654,253943.4771586208
2655,410153.20730607875
2656,326781.34324321593
2657,348516.41387415957
2658,306002.5046287917
2659,311366.70301775355
2660,365689.7672264015
2661,357729.1319480217
2662,370970.8576714714
2663,290556.08559656655
2664,280888.1309315545
2665,332613.5334487078
2666,286550.2983376734
2667,170148.03023074896
2668,179110.73008655995
2669,180361.50466702104
2670,274375.73186879593
2671,187295.12010359557
2672,192319.83783701924
2673,199060.908668402
2674,194342.31226399206
2675,170874.59079035398
2676,194307.74566907503
2677,199420.87131710156
2678,247542.4595215596
2679,281267.1776914323
2680,289831.7875837508
2681,406596.85276832577
2682,325196.3272138941
2683,507627.581626643
2684,320807.37238256657
2685,321696.1440820568
2686,242766.09732672488
2687,307986.0558959071
2688,216038.366652509
2689,206922.1461312274
2690,411398.11927080643
2691,188744.26999331516
2692,140935.43695599888
2693,197967.4043327853
2694,135664.52642418817
2695,192683.3085280784
2696,185134.23050826596
2697,185799.52836801915
2698,191951.86543777006
2699,169003.49347839464
2700,155403.89625402508
2701,149165.27905480898
2702,113552.72549422196
2703,125623.65083052673
2704,141498.76928042556
2705,115984.06426271216
2706,113022.2339416032
2707,123634.94106883655
2708,133409.38364533038
2709,105371.45201055045
2710,127635.36704079805
2711,253264.19456016694
2712,391740.31947903626
2713,167899.9186093327
2714,151688.93581182187
2715,169784.74461011653
2716,144891.33398129718
2717,192850.26857745074
2718,220527.80073967134
2719,152932.63880517153
2720,174504.89557642868
2721,131881.67876871553
2722,159933.9552421329
2723,142047.71468535298
2724,125747.03522012323
2725,130413.46964711773
2726,148279.26575555687
2727,175647.3677496864
2728,185527.81501443055
2729,150596.9756099407
2730,147121.69162565214
2731,132367.1930693294
2732,132688.01709696837
2733,160698.90887740522
2734,139730.0120677434
